,Name,Sex
2989,Hélène Rey,0
2990,Hülya Eraslan,0
2991,I. Ekeland,1
2992,I. F. Pearce,1
2993,I. G. Evans,1
2994,I. J. Alexander Dyck,1
2995,I. J. Irvine,1
2996,I. Luski,1
2997,I. O. Scott,
2998,I. P. L. Png,1
2999,I. Richard Savage,1
3000,I. Sebastian Buhai,1
3001,I. Serdar Dinç,1
3002,I. W. Sandberg,1
3003,I. Y. Vakhutinsky,1
3004,II,
3005,Iain Cockburn,1
3006,Ian A. Crawford,1
3007,Ian Ayres,1
3008,Ian Bateman,1
3009,Ian Crawford,1
3010,Ian Domowitz,1
3011,Ian E. Novos,1
3012,Ian Gale,1
3013,Ian Jewitt,1
3014,Ian King,
3015,Ian L. Gale,1
3016,Ian M. McDonald,1
3017,Ian Martin,1
3018,Ian P. Preston,
3019,Ian Preston,1
3020,Ian Tonks,
3021,Ian W. R. Martin,
3022,Ian Walker,
3023,Ibrahim Elbadawi,1
3024,Ichiro Obara,1
3025,Ichiro Takahashi,
3026,Idione Meneghel,0
3027,Ido Erev,
3028,Ieuan G. Morgan,
3029,Igal Hendel,1
3030,Ignacio N. Lobato,1
3031,Ignacio Palacios-Huerta,1
3032,Ignatius Horstmann,1
3033,Ignatius J. Horstmann,1
3034,Ignazio Angeloni,1
3035,Igor Kopylov,1
3036,Igor Popov,1
3037,Ijaz Nabi,1
3038,Ilan Eshel,1
3039,Ilan Goldfajn,1
3040,Ilan Kremer,1
3041,Ilan Lobel,
3042,Ilia Rainer,1
3043,Ilian Mihov,1
3044,Ilya Molchanov,1
3045,Ilya Segal,1
3046,Ilyana Kuziemko,0
3047,Imran Rasul,1
3048,In Ho Lee,
3049,In Sun Geoum,
3050,In-Koo Cho,1
3051,In-Uck Park,1
3052,Ina Simonovska,
3053,Ingela Alger,0
3054,Ingemar Hansson,1
3055,Ingmar R. Prucha,1
3056,Ingo Walter,
3057,Ingrid Van Keilegom,0
3058,Ingvil Gaarder,0
3059,Ioannis N. Kessides,1
3060,Iourii Manovskii,1
3061,Ira Shoulson,1
3062,Irina A. Telyukova,
3063,Iris Bohnet,0
3064,Irma Adelman,0
3065,Irvin M. Grossack,1
3066,Irving Fisher,
3067,Irving H. LaValle,1
3068,Irving Hoch,1
3069,Irwin Garfinkel,
3070,"Irwin L. Collier, Jr.",1
3071,Isaac Ehrlich,1
3072,Isaac Kalonda-Kanyama,1
3073,Isaac M. Mbiti,1
3074,Isaac Meilijson,
3075,Isaac Osei-Akoto,1
3076,Isabel Correia,0
3077,Isabel Ruiz,0
3078,Isabelle Brocas,0
3079,Isabelle Mejean,0
3080,Isabelle Perrigne,0
3081,Israel Finkelshtain,1
3082,Israel German,1
3083,Israel Luski,1
3084,Israel Zang,1
3085,Itai Ashlagi,1
3086,Itamar Simonson,1
3087,Itay Goldstein,1
3088,Itzhak Ben-David,1
3089,Itzhak Gilboa,1
3090,Itzhak Zilcha,1
3091,Iuliana Pascu,0
3092,Ivan A. Canay,1
3093,Ivan Vidangos,1
3094,Ivan Werning,
3095,Ivana Komunjer,0
3096,Ivar Ekeland,1
3097,Ivo Welch,1
3098,Iván Fernández-Val,1
3099,Iván Werning,1
3100,Iwan Barankay,1
3101,J. A. Hausman,1
3102,J. A. Mirrlees,
3103,J. A. Rickard,1
3104,J. A. Sawyer,1
3105,J. A. Scheinkman,1
3106,J. A. Seagraves,
3107,J. A. Sefton,
3108,J. A. Sinden,1
3109,J. Allan Hynes,1
3110,J. B. Kadane,1
3111,J. B. Rosen,1
3112,J. Bradford De Long,1
3113,J. Bradford Jensen,1
3114,J. Bradord De Long,
3115,J. C. G. Boot,1
3116,J. C. Handa,
3117,J. C. Hsiao,1
3118,J. C. Murphy,1
3119,J. C. Nankervis,1
3120,J. Campos,
3121,"J. Carl Poindexter, Jr.",1
3122,J. D. Geanakoplos,1
3123,J. D. Sargan,1
3124,J. Daniel Khazzoom,1
3125,J. David Brown,1
3126,J. Dirck Stryker,
3127,J. Douglas Zona,1
3128,J. Doyne Farmer,
3129,J. Drèze,
3130,J. Duggan,1
3131,J. Durbin,1
3132,J. E. Stiglitz,1
3133,J. Ernest Tanner,1
3134,J. F. O'Connor,1
3135,J. F. Traub,1
3136,J. Frank Sharp,1
3137,J. G. Cragg,1
3138,J. Geanakoplos,
3139,J. Greenberg,1
3140,J. Gregory Ballentine,1
3141,J. H. Drèze,1
3142,J. H. G. Olivera,1
3143,J. H. Pencavel,1
3144,J. Harold Mulherin,1
3145,J. Heckman,
3146,J. Hirshleifer,1
3147,J. Hualde,1
3148,J. Hugonnier,1
3149,J. Huston McCulloch,1
3150,J. Ignacio Conde-Ruiz,
3151,J. J. Gabszewicz,
3152,J. J. Heckman,1
3153,J. J. Laffont,
3154,J. J. McCall,
3155,J. J. Pincus,1
3156,J. J. Polak,1
3157,J. Jaskold Gabszewicz,
3158,J. Joseph Beaulieu,1
3159,J. K. Sengupta,1
3160,J. K. Whitaker,1
3161,J. Keith Murnighan,1
3162,J. Keith Ord,1
3163,J. Klatzmann,1
3164,J. Kmenta,1
3165,J. Koerts,1
3166,J. Kornai,1
3167,J. L. Arrufat,1
3168,J. Luis Guasch,1
3169,J. M. A. Gee,
3170,J. M. C. Santos Silva,
3171,J. M. Finger,1
3172,J. M. Heineke,1
3173,J. M. Thomson,1
3174,J. Mark Ramseyer,1
3175,J. Michael Harrison,
3176,J. P. Evans,1
3177,J. P. Florens,
3178,J. P. Newhouse,1
3179,J. Peter Mattila,1
3180,J. Peter Neary,1
3181,J. Phillip Cooper,1
3182,J. Piggott,1
3183,J. Porter,
3184,J. Pradel,0
3185,J. R. Behrman,1
3186,J. R. Gould,1
3187,J. R. Kearl,1
3188,J. R. Moroney,1
3189,J. R. Russell,1
3190,J. Richard Huber,1
3191,J. Rust,1
3192,J. S. Jordan,1
3193,J. S. Kelly,1
3194,J. S. S. Edwards,
3195,J. Sandee,1
3196,J. Stephen Ferris,1
3197,J. Tinbergen,1
3198,J. V. Henderson,1
3199,J. Vernon Henderson,1
3200,J. Voranger,
3201,J. W. Moon,1
3202,J. Walter Elliott,1
3203,J. Wise,1
3204,J. Wolfowitz,1
3205,J.-F. Richard,
3206,J.-F. Thisse,
3207,J.-P. Florens,
3208,J.C. Ely,
3209,Jaap H. Abbring,1
3210,Jack A. Nickerson,1
3211,Jack C. Hayya,1
3212,Jack H. Beebe,
3213,Jack Hirshleifer,1
3214,Jack L. Carr,1
3215,Jack L. Knetsch,1
3216,Jack Leahey,1
3217,Jack M. Mintz,1
3218,Jack Meyer,1
3219,Jack Ochs,1
3220,Jack Porter,1
3221,Jack R. Porter,1
3222,Jack Schechtman,
3223,Jack Vernon,
3224,Jack Wright,1
3225,Jacob A. Frenkel,1
3226,Jacob Glazer,1
3227,Jacob Grossman,1
3228,Jacob K. Goeree,1
3229,Jacob L. Vigdor,1
3230,Jacob Marschak,1
3231,Jacob Mincer,1
3232,Jacob N. Shapiro,1
3233,Jacob P. Meerman,
3234,Jacob Paroush,1
3235,Jacob S. Sagi,1
3236,Jacque Eccles,0
3237,Jacques Cremer,
3238,Jacques Crémer,1
3239,Jacques Drèze,1
3240,Jacques H. Dreze,
3241,Jacques H. Drèze,1
3242,Jacques Lawarrée,1
3243,Jacques Robert,1
3244,Jacques Rolfo,1
3245,Jacques-Francois Thisse,
3246,Jacques-François Thisse,1
3247,Jacques‐François Thisse,
3248,Jae Song,1
3249,Jae Won Lee,1
3250,Jae-Young Kim,1
3251,Jaewoo Ryoo,1
3252,Jagadeesh Gokhale,1
3253,Jagdish Bhagwati,1
3254,Jagdish Handa,1
3255,Jagdish N. Bhagwati,1
3256,Jaime A. P. de Melo,
3257,Jaime F. Zender,1
3258,Jakob De Haan,1
3259,Jakob Munch,1
3260,Jakob R. Munch,1
3261,Jakob Rosing,1
3262,Jakob Svensson,1
3263,Jakub Kastl,1
3264,Jakub Steiner,1
3265,Jakub W. Jurek,1
3266,James A. Brander,1
3267,James A. Chalfant,1
3268,James A. DePater,1
3269,James A. Fairburn,
3270,James A. Freeman,1
3271,James A. Kahn,1
3272,James A. Largay III,
3273,James A. Levinsohn,1
3274,James A. Mirrlees,
3275,James A. Ohlson,1
3276,James A. Robinson,1
3277,James A. Schmitz Jr.,
3278,"James A. Schmitz, Jr.",1
3279,James A. Stephenson,1
3280,James Albrecht,1
3281,James Andreoni,1
3282,James B. Bushnell,1
3283,James B. Davies,1
3284,James B. Kau,1
3285,James B. Kliebenstein,1
3286,James B. McDonald,1
3287,James B. Ramsey,1
3288,James B. Rebitzer,1
3289,James Banks,1
3290,James Bergin,1
3291,James Berkovec,1
3292,James Berry,1
3293,James C. Cox,1
3294,James C. Moore,1
3295,James C. Murdoch,1
3296,James C. Snyder,1
3297,James Conklin,1
3298,James D. Adams,1
3299,"James D. Dana, Jr.",1
3300,James D. Fearon,1
3301,James D. Hamilton,1
3302,James D. Hess,1
3303,James D. Long,1
3304,James D. MacBeth,1
3305,James D. Montgomery,1
3306,James Dearden,1
3307,James Dow,1
3308,James E. Anderson,1
3309,James E. Foster,1
3310,James E. H. Davidson,
3311,James E. Pearce,1
3312,James E. Pesando,1
3313,James E. Rauch,1
3314,James E. West,1
3315,James Fenske,1
3316,James Feyrer,1
3317,James G. MacKinnon,1
3318,James G. Mackinnon,
3319,James Goodnight,1
3320,James H. Cassing,
3321,James H. Fowler,1
3322,James H. Gapinski,1
3323,James H. Greene,1
3324,James H. Stock,1
3325,James Harrigan,1
3326,James Heckman,1
3327,James Holmes,1
3328,James J. Anton,1
3329,James J. Choi,1
3330,James J. Diamond,1
3331,James J. Heckman,1
3332,James Konow,1
3333,James L. McCabe,1
3334,James L. Medoff,1
3335,James L. Paddock,1
3336,James L. Powell,1
3337,James L. Smith,1
3338,James L. Sweeney,1
3339,James Levinsohn,1
3340,James Liang,1
3341,James M. Buchanan,1
3342,James M. Gerard,1
3343,James M. Griffin,1
3344,James M. Holmes,1
3345,James M. Johannes,1
3346,James M. Malcomson,1
3347,James M. Nason,1
3348,James M. Poterba,1
3349,James M. Robins,1
3350,James M. Sallee,1
3351,James M. Snyder,
3352,James M. Snyder Jr.,
3353,"James M. Snyder, Jr.",1
3354,James M. Stone,
3355,James M. Walker,1
3356,James MacGee,1
3357,James McEneaney,1
3358,James McGilvray,1
3359,James McIntosh,
3360,James Medoff,1
3361,James Murphy,1
3362,James N. Brown,1
3363,James N. Dertouzos,1
3364,James N. Morgan,1
3365,James N. Rosse,1
3366,James P. Smith,1
3367,James P. Ziliak,1
3368,James Peck,1
3369,James Peery Cover,1
3370,James Poterba,1
3371,James Quirk,1
3372,James R. Baumgardner,1
3373,James R. Frew,1
3374,"James R. Hines, Jr.",1
3375,James R. Lothian,1
3376,James R. Markusen,1
3377,James R. Marsden,1
3378,James R. Melvin,1
3379,James R. Spletzer,1
3380,James R. Thompson,1
3381,James R. Tybout,1
3382,James R. Walker,1
3383,James Robinson,1
3384,James Roumasset,1
3385,James S. Duesenberry,1
3386,James S. Schallheim,1
3387,James Tobin,1
3388,James Vickery,1
3389,James W. Albrecht,1
3390,James W. Friedman,1
3391,James X. Sullivan,1
3392,Jamie Brown Kruse,0
3393,Jamin D. Speer,1
3394,Jan C. van Ours,1
3395,Jan De Loecker,1
3396,Jan Eeckhout,1
3397,Jan Engelmann,1
3398,Jan F. Kiviet,1
3399,Jan H. W. Stoeckenius,1
3400,Jan Mossin,1
3401,Jan Paul Acton,1
3402,Jan Pieter Krahnen,
3403,Jan Potters,1
3404,Jan Stoop,1
3405,Jan Svejnar,1
3406,Jan Tymes,1
3407,Jan Van Ours,
3408,Jan Walliser,1
3409,Jan Werner,1
3410,Jan Zábojník,
3411,Jan in't Veld,1
3412,Jana Jurečková,0
3413,Jane Arnold Lincove,0
3414,Jane Cooley Fruehwirth,1
3415,Jane G. Gravelle,0
3416,Janet Currie,0
3417,Janet G. Stotsky,0
3418,Janet L. Johnson,0
3419,Janet L. Yellen,0
3420,Jang-Ok Cho,
3421,Janice C. Eberly,0
3422,Janusz A. Ordover,1
3423,Jared Rubin,
3424,Jaren C. Pope,1
3425,Jaromir Abrham,1
3426,Jaromir B. Nosal,1
3427,Jaroslav Vanek,1
3428,Jasmina Arifovic,0
3429,Jason A. Aimone,
3430,Jason Abrevaya,1
3431,Jason Bell,1
3432,Jason E. Taylor,1
3433,Jason F. Shogren,1
3434,Jason M. Lindo,1
3435,Jason P. Davis,1
3436,Jason Scorse,1
3437,Jason Snyder,
3438,Jaume Ventura,1
3439,Javier Alvarez,1
3440,Javier Díaz‐Giménez,
3441,Javier Gardeazabal,1
3442,Javier Hidalgo,1
3443,Javier Miranda,1
3444,Javier Ruiz-Castillo,1
3445,Javier Suarez,1
3446,Jawwad Noor,1
3447,Jay C. Shambaugh,1
3448,Jay H. Hong,1
3449,Jay Pil Choi,1
3450,Jay R. Ritter,
3451,Jay Shanken,1
3452,Jay Stewart,1
3453,Jayant V. Ganguli,
3454,Jayasri Dutta,
3455,Jean Boivin,1
3456,Jean David C. Boulakia,
3457,Jean Frayssé,1
3458,Jean Imbs,1
3459,Jean Jacod,1
3460,Jean Jaskold Gabszewicz,
3461,Jean Jaskold-Gabszewicz,1
3462,Jean Lee,0
3463,Jean Mercenier,1
3464,Jean Michel Grandmont,
3465,Jean Olson Lanjouw,
3466,Jean Petit,1
3467,Jean Tirole,1
3468,Jean-Charles Rochet,1
3469,Jean-Francois Mertens,
3470,Jean-Francois Richard,
3471,Jean-François Houde,1
3472,Jean-François Laslier,1
3473,Jean-François Mertens,1
3474,Jean-François Richard,1
3475,Jean-Jacques Laffont,1
3476,Jean-Laurent Rosenthal,1
3477,Jean-Luc Vila,
3478,Jean-Marc Bonnisseau,1
3479,Jean-Marc Robin,1
3480,Jean-Marc Tallon,
3481,Jean-Marie Baland,1
3482,Jean-Marie Blin,1
3483,Jean-Marie Dufour,1
3484,Jean-Michel Grandmont,1
3485,Jean-Michel Zakoïan,1
3486,Jean-Pascal Benassy,1
3487,Jean-Paul Carvalho,1
3488,Jean-Paul Chavas,1
3489,Jean-Paul L'Huillier,1
3490,Jean-Pierre Benoit,
3491,Jean-Pierre Benoît,1
3492,Jean-Pierre Danthine,1
3493,Jean-Pierre Dubé,1
3494,Jean-Pierre Florens,1
3495,Jean-Pierre H. Dubé,1
3496,Jean-Robert Tyran,1
3497,Jean-Yves Duclos,1
3498,Jean-Yves Jaffray,1
3499,Jean-Yves Pitarakis,1
3500,Jeanne Hagenbach,0
3501,Jean‐Francois Richard,
3502,Jean‐Marie Baland,
3503,Jean‐Pierre H. Dubé,
3504,Jee-Hyeong Park,1
3505,Jeff Borland,1
3506,Jeff E. Biddle,1
3507,Jeff Frank,1
3508,Jeff Fuhrer,
3509,Jeff Grogger,
3510,Jeff Larrimore,1
3511,Jeffery G. Williamson,
3512,Jeffrey A. Dubin,1
3513,Jeffrey A. Flory,
3514,Jeffrey A. Frankel,1
3515,Jeffrey A. Krautkraemer,
3516,Jeffrey A. Miron,1
3517,Jeffrey A. Smith,
3518,Jeffrey B. Lewis,1
3519,Jeffrey B. Liebman,1
3520,Jeffrey B. Miller,1
3521,Jeffrey B. Nugent,1
3522,Jeffrey C. Ely,1
3523,Jeffrey C. Fuhrer,1
3524,Jeffrey C. Williams,1
3525,Jeffrey D. Kubik,
3526,Jeffrey DeSimone,1
3527,Jeffrey E. Prisbrey,1
3528,Jeffrey Ely,1
3529,Jeffrey Frankel,1
3530,Jeffrey G. Williamson,1
3531,Jeffrey Grogger,1
3532,Jeffrey I. Bernstein,
3533,Jeffrey J. Hallman,1
3534,Jeffrey K. MacKie-Mason,1
3535,Jeffrey L. Coles,1
3536,Jeffrey Liebman,1
3537,Jeffrey Lin,1
3538,Jeffrey M. Lacker,1
3539,Jeffrey M. Perloff,1
3540,Jeffrey M. Weinstein,1
3541,Jeffrey M. Wooldridge,1
3542,Jeffrey Milyo,1
3543,Jeffrey P. Carpenter,
3544,Jeffrey Pontiff,1
3545,Jeffrey Prince,1
3546,Jeffrey R. Brown,1
3547,Jeffrey R. Campbell,1
3548,Jeffrey R. Kling,1
3549,Jeffrey R. Russell,1
3550,Jeffrey Roth,1
3551,Jeffrey S. Banks,1
3552,Jeffrey S. Rosenthal,1
3553,Jeffrey Sachs,1
3554,Jeffrey Smith,1
3555,Jeffrey Williams,1
3556,Jeffrey Wurgler,1
3557,Jeffrey Zwiebel,1
3558,Jennifer Brown,0
3559,Jennifer F. Reinganum,0
3560,Jennifer Heerwig,0
3561,Jennifer Hunt,0
3562,Jennifer La'O,0
3563,Jennifer P. Poole,0
3564,Jennifer Roback,0
3565,Jens Ludwig,1
3566,Jerald Hunter,1
3567,Jere R. Behrman,1
3568,Jeremiah Allen,
3569,Jeremiah E. Dittmar,1
3570,Jeremy Berkowitz,
3571,Jeremy Bulow,1
3572,Jeremy C. Stein,1
3573,Jeremy Greenwood,1
3574,Jeremy I. Bulow,1
3575,Jeremy J. Siegel,1
3576,Jeremy J. Stone,1
3577,Jeremy Lise,
3578,Jeremy Magruder,1
3579,Jeremy T. Fox,1
3580,Jeremy Tobacman,1
3581,Jeremy West,1
3582,Jeroen M. Swinkels,1
3583,Jerome B. Detemple,1
3584,Jerome L. Stein,1
3585,Jerome Percus,1
3586,Jerry A. Hausman,1
3587,Jerry G. Hunt,1
3588,Jerry G. Thursby,1
3589,Jerry Green,1
3590,Jerry Hausman,1
3591,Jerry R. Green,1
3592,Jerry S. Kelly,1
3593,Jerry Thursby,1
3594,Jerzy Szroeter,1
3595,Jesper Lindé,1
3596,Jess Benhabib,1
3597,Jesse Gregory,1
3598,Jesse M. Shapiro,1
3599,Jesse Perla,1
3600,Jesse Rothstein,1
3601,Jesse S. Hixson,
3602,Jessica Goldberg,0
3603,Jessica Leino,0
3604,Jessica Pan,0
3605,Jessie Handbury,
3606,Jesus Saa‐Requejo,
3607,Jesus Seade,1
3608,Jesús Fernández-Villaverde,1
3609,Jesús Gonzalo,1
3610,Jesús Saurina,1
3611,Jesús Vigo-Aguiar,1
3612,Jia Li,0
3613,Jia Yan,1
3614,Jiahua Che,1
3615,Jiahui Wang,0
3616,Jialan Wang,0
3617,Jialin Yu,0
3618,Jian Chen,0
3619,Jian Huang,1
3620,Jiandong Ju,1
3621,Jianfeng Yu,1
3622,Jiang Wang,1
3623,Jianjun Miao,1
3624,Jiankang Zhang,1
3625,Jianqing Fan,1
3626,Jianxin Zhou,
3627,Jiawei Yao,1
3628,Jie Zheng,1
3629,Jihong Lee,1
3630,Jill C. Weise,0
3631,Jimmy Chan,
3632,Jin Seo Cho,1
3633,Jing Chen,0
3634,Jing Cynthia Wu,0
3635,Jing Zhang,0
3636,Jingfeng Lu,1
3637,Jinhui H. Bai,
3638,Jinkichi Tsukui,1
3639,Jinwoo Kim,1
3640,Jinyong Hahn,1
3641,Jiri Slacalek,1
3642,Jisong Wu,
3643,Jisoo Hwang,0
3644,Jitendralal Borkakoti,1
3645,Jith Jayaratne,1
3646,Jo Anna Gray,0
3647,Joachim Dörfner,1
3648,Joan E. Ricart I Costa,
3649,Joan Esteban,
3650,Joan Ricart i Costa,
3651,Joan Robinson,0
3652,Joan-María Esteban,1
3653,Joanne Roberts,
3654,Joanne Salop,
3655,Joanne Yoong,0
3656,Joao F. Gomes,
3657,Joao Gomes,
3658,Joaquim Silvestre,1
3659,Jody L. Sindelar,0
3660,Jody Overland,1
3661,Joe Orsini,1
3662,Joe Peek,1
3663,Joel Bergsman,
3664,Joel Huber,1
3665,Joel L. Horowitz,1
3666,Joel L. Schrag,1
3667,Joel M. Guttman,1
3668,Joel Shapiro,1
3669,Joel Slemrod,1
3670,Joel Sobel,1
3671,Joel Waldfogel,1
3672,Joel Watson,1
3673,Joel Yellin,1
3674,Joep Sonnemans,
3675,Johan Hombert,
3676,Johan Sulaeman,1
3677,Johan Walden,
3678,Johanna Wallenius,0
3679,Johannes F. Schmieder,1
3680,Johannes Hörner,1
3681,Johannes Ludsteck,1
3682,Johannes Pfeifer,1
3683,Johannes Spinnewijn,1
3684,Johannes Stroebel,1
3685,Johannes Wieland,
3686,Johannes van Biesebroeck,
3687,John A. Abowd,
3688,John A. Carlson,1
3689,John A. Ferejohn,
3690,John A. Graves,1
3691,John A. James,1
3692,John A. Knowles,
3693,John A. List,1
3694,John A. Maluccio,1
3695,John A. Rafferty,1
3696,John A. Rizzo,1
3697,John A. Tatom,1
3698,John A. Tillman,1
3699,John A. Turner,1
3700,John A. Weinberg,1
3701,John A. Weymark,1
3702,John Ameriks,1
3703,John Asker,1
3704,John B. Burbidge,1
3705,John B. Donaldson,1
3706,John B. Jones,1
3707,"John B. Long, Jr.",1
3708,John B. Shoven,1
3709,John B. Taylor,1
3710,John B. Van Huyck,1
3711,John B. Willett,1
3712,John Bailey Jones,1
3713,John Bound,1
3714,John Broome,
3715,John Bryant,1
3716,John Burghardt,1
3717,John C. Brown,1
3718,John C. Chao,1
3719,John C. Cox,1
3720,John C. Eckalbar,1
3721,John C. H. Fei,1
3722,John C. Haltiwanger,1
3723,John C. Ham,1
3724,John C. Harsanyi,1
3725,John C. Hause,1
3726,John C. Heaton,1
3727,John C. Panzar,
3728,John C. Weicher,1
3729,John C. Whitehead,1
3730,John C. Williams,1
3731,John Campbell,1
3732,John Conlisk,1
3733,John Cornwall,
3734,John Craven,1
3735,John D. Geanakoplos,1
3736,John D. Hey,1
3737,John D. Owen,1
3738,John D. Wilman,1
3739,John D. Wilson,1
3740,John DiNardo,1
3741,John Douglas Wilson,1
3742,John Driffill,
3743,John Duffy,1
3744,John Duggan,1
3745,John E. Davies,1
3746,John E. DiNardo,1
3747,John E. Elliott,1
3748,John E. Floyd,1
3749,John E. Garen,1
3750,John E. Pippinger,1
3751,John E. Roemer,1
3752,John E. Rolph,1
3753,John E. Stovall,1
3754,John Eatwell,
3755,John F. Chant,
3756,John F. Cogan,1
3757,John F. Kain,1
3758,John F. Muth,1
3759,"John F. Nash, Jr.",
3760,John Fei,
3761,John Fender,1
3762,John Fountain,1
3763,John G. Cragg,1
3764,John G. Cross,
3765,John G. Fernald,1
3766,John G. Matsusaka,1
3767,John G. Riley,1
3768,John Garen,1
3769,John Geanakoplos,1
3770,John Geweke,1
3771,John Greenhut,1
3772,John Greenstadt,1
3773,John Gurland,1
3774,John H. Bishop,1
3775,John H. Boyd III,
3776,John H. Cochrane,1
3777,John H. Constantine,1
3778,John H. Goddeeris,1
3779,John H. Kagel,1
3780,John H. Makin,
3781,John H. Miller,1
3782,John H. Nachbar,1
3783,John H. Pencavel,1
3784,John H. Rogers,1
3785,John H. Smith,1
3786,John H. Tressler,1
3787,John H. Tyler,1
3788,John Haltiwanger,1
3789,John Ham,1
3790,John Hassler,1
3791,John Heaton,1
3792,John Helliwell,1
3793,John Hicks,
3794,John Hillas,1
3795,John J. DonohueIII,
3796,John J. Seater,1
3797,John J. Siegfried,1
3798,John J. Stevens,1
3799,John K. -H. Quah,
3800,John K. Dagsvik,1
3801,John K. Hill,1
3802,John K. Whitaker,1
3803,John K.-H. Quah,1
3804,John Kareken,1
3805,John Karl Scholz,1
3806,John Kennan,1
3807,John Knowles,1
3808,John L. Newman,1
3809,John L. Scadding,1
3810,John L. Solow,1
3811,John L. Turner,
3812,John Laitner,1
3813,John Leach,1
3814,John Leahy,1
3815,John Ledyard,1
3816,John Londregan,1
3817,John M. Abowd,1
3818,John M. Bizjak,1
3819,John M. Campbell,
3820,"John M. Campbell, Jr.",1
3821,John M. Gandar,1
3822,John M. Hartwick,1
3823,John M. Kuhlman,1
3824,John M. Marshall,1
3825,John M. Quigley,1
3826,John M. Reilly,1
3827,John M. Vernon,1
3828,John Maybee,1
3829,John McDermott,1
3830,John McDonald,1
3831,John McLaren,1
3832,John McMillan,1
3833,John Michael Quigley,
3834,John Moore,1
3835,John Morgan,1
3836,John Muellbauer,1
3837,John N. Friedman,1
3838,John Neral,1
3839,John O. Ledyard,1
3840,John P. Burkett,
3841,John P. Conley,1
3842,John P. Gould,1
3843,John P. Hoehn,1
3844,John P. Laitner,1
3845,John P. Sophocleus,1
3846,John Papp,1
3847,John Pencavel,1
3848,John Pesek,1
3849,John Picard Stein,1
3850,John Piggott,1
3851,John Pitchford,1
3852,John Quiggin,1
3853,John R. Beddington,1
3854,John R. Conlon,1
3855,John R. Graham,1
3856,John R. Livernois,1
3857,"John R. Lott, Jr.",1
3858,John R. Meyer,1
3859,John R. O'Brien,1
3860,John R. Wolfe,1
3861,John Rapoport,
3862,John Rawls,
3863,John Ries,1
3864,John Riley,1
3865,John Roberts,1
3866,John Roemer,1
3867,John Romalis,1
3868,John Rust,1
3869,John S. Chipman,1
3870,John S. Earle,1
3871,John S. Felkner,1
3872,John S. Greenlees,1
3873,John S. Hekman,1
3874,John S. Hughes,1
3875,"John S. Wiley, Jr.",1
3876,John Schirm,1
3877,John Shea,1
3878,John Shim,1
3879,John Stachurski,1
3880,John Strauss,1
3881,John Sutton,1
3882,John T. Cuddington,1
3883,"John T. Scott, Jr.",1
3884,John T. Warner,1
3885,John T. Wenders,1
3886,John Tschirhart,1
3887,John V. Krutilla,
3888,John V. Leahy,1
3889,John Van Reenen,1
3890,John Vanderkamp,1
3891,John Vickers,1
3892,John W. Dickhaut,1
3893,John W. Graham,
3894,John W. Hooper,1
3895,John W. Pratt,1
3896,John W. Reid,1
3897,John Whalley,1
3898,John William Hatfield,1
3899,John Wooders,1
3900,John Y. Campbell,1
3901,John Y. Zhu,1
3902,John Yinger,1
3903,John van Reenen,
3904,Jon C. Luke,1
3905,Jon Eguia,1
3906,Jon Faust,1
3907,Jon Ketcham,
3908,Jon M. Conrad,1
3909,Jon Sonstelie,1
3910,Jon W. Salmon,1
3911,Jon Wongswan,1
3912,Jonah B. Gelbach,1
3913,Jonah E. Rockoff,1
3914,Jonah Rockoff,1
3915,Jonas D. M. Fisher,1
3916,Jonas Hjort,1
3917,Jonathan A. Parker,1
3918,Jonathan B. Berk,1
3919,Jonathan B. Pritchett,1
3920,Jonathan Cave,1
3921,"Jonathan E. Ingersoll, Jr.",1
3922,Jonathan Eaton,1
3923,Jonathan G. Dickson,1
3924,Jonathan Goldstein,1
3925,Jonathan Gruber,1
3926,Jonathan Guryan,1
3927,Jonathan H. Wright,1
3928,Jonathan Heathcote,1
3929,Jonathan I. Silberman,1
3930,Jonathan Isham,1
3931,Jonathan Kolstad,1
3932,Jonathan L. Burke,1
3933,Jonathan L. Willis,1
3934,Jonathan Levav,1
3935,Jonathan Levin,1
3936,Jonathan M. Karpoff,1
3937,Jonathan Morduch,1
3938,Jonathan P. Thomas,1
3939,Jonathan Reuter,1
3940,Jonathan Robinson,1
3941,Jonathan Rodden,1
3942,Jonathan S. Feinstein,1
3943,Jonathan Skinner,1
3944,Jonathan T. Kolstad,1
3945,Jonathan Temple,1
3946,Jonathan Thomas,1
3947,Jonathan Ullman,1
3948,Jonathan Vogel,1
3949,Jonathan Weigel,1
3950,Jonathan Weinstein,1
3951,Jonathan Zinman,1
3952,Jong-Soo Lim,1
3953,Joon Y. Park,1
3954,Joram Mayshar,1
3955,Jordi Brandts,1
3956,Jordi Caballé,1
3957,Jordi Gali,1
3958,Jordi Galí,1
3959,Jordi Jaumandreu,
3960,Jorge Martinez-Vazquez,1
3961,Jorge Martinez‐Vazquez,
3962,Jorge Silva-Risso,1
3963,Jorge Soares,1
3964,Jorgen W. Weibull,
3965,Joris Pinkse,1
3966,Jose A. Scheinkman,
3967,Jose Apesteguia,1
3968,Jose E. Vila,1
3969,Jose Maria Fernandez,1
3970,Jose Scheinkman,
3971,Jose V. Rodriguez Mora,1
3972,Jose-Victor Rios-Rull,
3973,Josef C. Brada,1
3974,Josef Hadar,1
3975,Josef Hofbauer,1
3976,Josef Zechner,1
